"","id","rg","ctr_n","ctr","yr","mn","sub","cst_n","cst","mag","pty_n","pty","can","pev1","vv1","cv1","cvs1","pv1","pvs1","seat"
"3330",803,"North America","Canada",124,1993,10,"quebec","chambly",47,1,"bloc québécois",8,"ghislain lebel",NA,61121,36485,0.596930678490208,36485,0.596930678490208,1
"3331",803,"North America","Canada",124,1993,10,"quebec","chambly",47,1,"progressive conservative",88,"hélène tremblay",NA,61121,4760,0.077878306964873,4760,0.077878306964873,0
"3332",803,"North America","Canada",124,1993,10,"quebec","chambly",47,1,"party for the commonwealth of canada",82,"marcel marjot",NA,61121,277,0.00453199391371214,277,0.00453199391371214,0
"3333",803,"North America","Canada",124,1993,10,"quebec","chambly",47,1,"liberal",42,"jean-claude villiard",NA,61121,17803,0.29127468464194,17803,0.29127468464194,0
"3334",803,"North America","Canada",124,1993,10,"quebec","champlain",48,1,"bloc québécois",8,"réjean lefebvre",NA,48436,23650,0.488273185234123,23650,0.488273185234123,1
"3335",803,"North America","Canada",124,1993,10,"quebec","champlain",48,1,"liberal",42,"michel veillette",NA,48436,11254,0.232347840449253,11254,0.232347840449253,0
"3336",803,"North America","Canada",124,1993,10,"quebec","champlain",48,1,"progressive conservative",88,"michel champagne",NA,48436,13083,0.270109009827401,13083,0.270109009827401,0
"3337",803,"North America","Canada",124,1993,10,"quebec","champlain",48,1,"new democratic party",72,"andré de billy",NA,48436,449,0.00926996448922289,449,0.00926996448922289,0
"3338",803,"North America","Canada",124,1993,10,"quebec","charlesbourg",49,1,"abolitionist party of canada",1,"nelson lejeune",NA,64958,318,0.00489547091967117,318,0.00489547091967117,0
"3339",803,"North America","Canada",124,1993,10,"quebec","charlesbourg",49,1,"progressive conservative",88,"monique b. tardif",NA,64958,8150,0.125465685519874,8150,0.125465685519874,0
"3340",803,"North America","Canada",124,1993,10,"quebec","charlesbourg",49,1,"liberal",42,"michel renaud",NA,64958,15180,0.233689460882416,15180,0.233689460882416,0
"3341",803,"North America","Canada",124,1993,10,"quebec","charlesbourg",49,1,"new democratic party",72,"gaston juneau",NA,64958,1258,0.019366359801718,1258,0.019366359801718,0
"3342",803,"North America","Canada",124,1993,10,"quebec","charlesbourg",49,1,"natural law party of canada",68,"michel audy",NA,64958,1487,0.0228917146463869,1487,0.0228917146463869,0
"3343",803,"North America","Canada",124,1993,10,"quebec","charlesbourg",49,1,"bloc québécois",8,"jean-marc jacob",NA,64958,38565,0.593691308229933,38565,0.593691308229933,1
"3344",803,"North America","Canada",124,1993,10,"quebec","charlevoix",50,1,"bloc québécois",8,"gérard asselin",NA,38110,23617,0.619706113880871,23617,0.619706113880871,1
"3345",803,"North America","Canada",124,1993,10,"quebec","charlevoix",50,1,"new democratic party",72,"audrey carpentier",NA,38110,533,0.0139858304906849,533,0.0139858304906849,0
"3346",803,"North America","Canada",124,1993,10,"quebec","charlevoix",50,1,"progressive conservative",88,"gérard guy",NA,38110,6800,0.178430858042509,6800,0.178430858042509,0
"3347",803,"North America","Canada",124,1993,10,"quebec","charlevoix",50,1,"liberal",42,"andré desgagnés",NA,38110,7160,0.187877197585935,7160,0.187877197585935,0
"3348",803,"North America","Canada",124,1993,10,"quebec","chicoutimi",51,1,"liberal",42,"georges frenette",NA,46185,5000,0.108260257659413,5000,0.108260257659413,0
"3349",803,"North America","Canada",124,1993,10,"quebec","chicoutimi",51,1,"new democratic party",72,"christine moore",NA,46185,548,0.0118653242394717,548,0.0118653242394717,0
"3350",803,"North America","Canada",124,1993,10,"quebec","chicoutimi",51,1,"bloc québécois",8,"gilbert fillion",NA,46185,29511,0.638973692757389,29511,0.638973692757389,1
"3351",803,"North America","Canada",124,1993,10,"quebec","chicoutimi",51,1,"progressive conservative",88,"andré harvey",NA,46185,11126,0.240900725343726,11126,0.240900725343726,0
"3352",803,"North America","Canada",124,1993,10,"manitoba","churchill",52,1,"national party of canada",60,"charles settee",NA,23712,590,0.0248819163292847,590,0.0248819163292847,0
"3353",803,"North America","Canada",124,1993,10,"manitoba","churchill",52,1,"new democratic party",72,"rod murphy",NA,23712,8751,0.369053643724696,8751,0.369053643724696,0
"3354",803,"North America","Canada",124,1993,10,"manitoba","churchill",52,1,"liberal",42,"elijah harper",NA,23712,9658,0.407304318488529,9658,0.407304318488529,1
"3355",803,"North America","Canada",124,1993,10,"manitoba","churchill",52,1,"progressive conservative",88,"don knight",NA,23712,2438,0.10281713900135,2438,0.10281713900135,0
"3356",803,"North America","Canada",124,1993,10,"manitoba","churchill",52,1,"reform party of canada",96,"wally daudrich",NA,23712,2275,0.0959429824561404,2275,0.0959429824561404,0
"3357",803,"North America","Canada",124,1993,10,"quebec","châteauguay",53,1,"party for the commonwealth of canada",82,"stéphane beauregard",NA,59730,317,0.00530721580445337,317,0.00530721580445337,0
"3358",803,"North America","Canada",124,1993,10,"quebec","châteauguay",53,1,"new democratic party",72,"luc proulx",NA,59730,858,0.0143646408839779,858,0.0143646408839779,0
"3359",803,"North America","Canada",124,1993,10,"quebec","châteauguay",53,1,"liberal",42,"kimon valaskakis",NA,59730,18121,0.303381885149841,18121,0.303381885149841,0
"3360",803,"North America","Canada",124,1993,10,"quebec","châteauguay",53,1,"bloc québécois",8,"maurice godin",NA,59730,34652,0.580143981248954,34652,0.580143981248954,1
"3361",803,"North America","Canada",124,1993,10,"quebec","châteauguay",53,1,"progressive conservative",88,"ricardo lopez",NA,59730,5782,0.0968022769127742,5782,0.0968022769127742,0
"3362",803,"North America","Canada",124,1993,10,"ontario","cochrane--superior",54,1,"progressive conservative",88,"muriel j. parent",NA,27012,2470,0.0914408411076559,2470,0.0914408411076559,0
"3363",803,"North America","Canada",124,1993,10,"ontario","cochrane--superior",54,1,"new democratic party",72,"jean paul lajeunesse",NA,27012,2441,0.0903672441877684,2441,0.0903672441877684,0
"3364",803,"North America","Canada",124,1993,10,"ontario","cochrane--superior",54,1,"reform party of canada",96,"don banks",NA,27012,2590,0.0958833111209833,2590,0.0958833111209833,0
"3365",803,"North America","Canada",124,1993,10,"ontario","cochrane--superior",54,1,"liberal",42,"réginald bélair",NA,27012,19511,0.722308603583593,19511,0.722308603583593,1
"3366",803,"North America","Canada",124,1993,10,"british columbia","comox--alberni",55,1,"independent",6021,"kenneth r. foster",NA,56603,276,0.00487606663957741,276,0.00487606663957741,0
"3367",803,"North America","Canada",124,1993,10,"british columbia","comox--alberni",55,1,"green party of canada",38,"richard porter",NA,56603,1313,0.0231966503542215,1313,0.0231966503542215,0
"3368",803,"North America","Canada",124,1993,10,"british columbia","comox--alberni",55,1,"progressive conservative",88,"mike hicks",NA,56603,5461,0.0964789852127979,5461,0.0964789852127979,0
"3369",803,"North America","Canada",124,1993,10,"british columbia","comox--alberni",55,1,"new democratic party",72,"bob skelly",NA,56603,9365,0.165450594491458,9365,0.165450594491458,0
"3370",803,"North America","Canada",124,1993,10,"british columbia","comox--alberni",55,1,"reform party of canada",96,"bill gilmour",NA,56603,25000,0.441672702860272,25000,0.441672702860272,1
"3371",803,"North America","Canada",124,1993,10,"british columbia","comox--alberni",55,1,"natural law party of canada",68,"kathleen lapeyrouse",NA,56603,299,0.00528240552620886,299,0.00528240552620886,0
"3372",803,"North America","Canada",124,1993,10,"british columbia","comox--alberni",55,1,"canada party",9,"g_enther heinrich smuda",NA,56603,72,0.00127201738423758,72,0.00127201738423758,0
"3373",803,"North America","Canada",124,1993,10,"british columbia","comox--alberni",55,1,"liberal",42,"lonnie w. hindle",NA,56603,11534,0.203770118191615,11534,0.203770118191615,0
"3374",803,"North America","Canada",124,1993,10,"british columbia","comox--alberni",55,1,"national party of canada",60,"ernest daley",NA,56603,3283,0.058000459339611,3283,0.058000459339611,0
"3375",803,"North America","Canada",124,1993,10,"alberta","crowfoot",56,1,"independent",6006,"anita ashmore",NA,35785,114,0.00318569232918821,114,0.00318569232918821,0
"3376",803,"North America","Canada",124,1993,10,"alberta","crowfoot",56,1,"liberal",42,"darryl sandford",NA,35785,4506,0.125918681011597,4506,0.125918681011597,0
"3377",803,"North America","Canada",124,1993,10,"alberta","crowfoot",56,1,"progressive conservative",88,"brian heidecker",NA,35785,6431,0.179712169903591,6431,0.179712169903591,0
"3378",803,"North America","Canada",124,1993,10,"alberta","crowfoot",56,1,"reform party of canada",96,"jack ramsay",NA,35785,23611,0.659801592846165,23611,0.659801592846165,1
"3379",803,"North America","Canada",124,1993,10,"alberta","crowfoot",56,1,"new democratic party",72,"berend j. wilting",NA,35785,860,0.024032415816683,860,0.024032415816683,0
"3380",803,"North America","Canada",124,1993,10,"alberta","crowfoot",56,1,"natural law party of canada",68,"alan j. livingston",NA,35785,263,0.0073494480927763,263,0.0073494480927763,0
"3381",803,"North America","Canada",124,1993,10,"nova scotia","cumberland--colchester",57,1,"reform party of canada",96,"audrey staples",NA,42844,5638,0.131593688731211,5638,0.131593688731211,0
"3382",803,"North America","Canada",124,1993,10,"nova scotia","cumberland--colchester",57,1,"new democratic party",72,"barbara jack",NA,42844,2393,0.0558537951638503,2393,0.0558537951638503,0
"3383",803,"North America","Canada",124,1993,10,"nova scotia","cumberland--colchester",57,1,"natural law party of canada",68,"phyllis hall",NA,42844,311,0.00725889272710298,311,0.00725889272710298,0
"3384",803,"North America","Canada",124,1993,10,"nova scotia","cumberland--colchester",57,1,"progressive conservative",88,"bill casey",NA,42844,15659,0.365488749883298,15659,0.365488749883298,0
"3385",803,"North America","Canada",124,1993,10,"nova scotia","cumberland--colchester",57,1,"liberal",42,"dianne brushett",NA,42844,18241,0.425753897862011,18241,0.425753897862011,1
"3386",803,"North America","Canada",124,1993,10,"nova scotia","cumberland--colchester",57,1,"christian heritage party of canada",17,"steve mclean",NA,42844,602,0.0140509756325273,602,0.0140509756325273,0
"3387",803,"North America","Canada",124,1993,10,"nova scotia","dartmouth",58,1,"natural law party of canada",68,"claude viau",NA,46172,516,0.0111756042623235,516,0.0111756042623235,0
"3388",803,"North America","Canada",124,1993,10,"nova scotia","dartmouth",58,1,"liberal",42,"ron macdonald",NA,46172,23461,0.5081218054232,23461,0.5081218054232,1
"3389",803,"North America","Canada",124,1993,10,"nova scotia","dartmouth",58,1,"new democratic party",72,"marty zelenietz",NA,46172,3301,0.071493545871957,3301,0.071493545871957,0
"3390",803,"North America","Canada",124,1993,10,"nova scotia","dartmouth",58,1,"reform party of canada",96,"orest ulan",NA,46172,7242,0.156848306332842,7242,0.156848306332842,0
"3391",803,"North America","Canada",124,1993,10,"nova scotia","dartmouth",58,1,"national party of canada",60,"cliff williams",NA,46172,810,0.0175430997141124,810,0.0175430997141124,0
"3392",803,"North America","Canada",124,1993,10,"nova scotia","dartmouth",58,1,"progressive conservative",88,"judith gass",NA,46172,10842,0.234817638395564,10842,0.234817638395564,0
"3393",803,"North America","Canada",124,1993,10,"manitoba","dauphin--swan river",59,1,"liberal",42,"marlene cowling",NA,33404,10600,0.317327266195665,10600,0.317327266195665,1
"3394",803,"North America","Canada",124,1993,10,"manitoba","dauphin--swan river",59,1,"progressive conservative",88,"bill galloway",NA,33404,5267,0.157675727457789,5267,0.157675727457789,0
"3395",803,"North America","Canada",124,1993,10,"manitoba","dauphin--swan river",59,1,"canada party",9,"tony riley",NA,33404,260,0.00778349898215783,260,0.00778349898215783,0
"3396",803,"North America","Canada",124,1993,10,"manitoba","dauphin--swan river",59,1,"reform party of canada",96,"dale brown",NA,33404,9865,0.295323913303796,9865,0.295323913303796,0
"3397",803,"North America","Canada",124,1993,10,"manitoba","dauphin--swan river",59,1,"new democratic party",72,"stan struthers",NA,33404,7412,0.221889594060592,7412,0.221889594060592,0
"3398",803,"North America","Canada",124,1993,10,"ontario","davenport",60,1,"abolitionist party of canada",1,"susan lylliane pennington",NA,27402,34,0.00124078534413546,34,0.00124078534413546,0
"3399",803,"North America","Canada",124,1993,10,"ontario","davenport",60,1,"new democratic party",72,"john doherty",NA,27402,2513,0.0917086344062477,2513,0.0917086344062477,0
"3400",803,"North America","Canada",124,1993,10,"ontario","davenport",60,1,"national party of canada",60,"sherelanne purcell",NA,27402,459,0.0167506021458288,459,0.0167506021458288,0
"3401",803,"North America","Canada",124,1993,10,"ontario","davenport",60,1,"liberal",42,"charles caccia",NA,27402,20217,0.737792861834903,20217,0.737792861834903,1
"3402",803,"North America","Canada",124,1993,10,"ontario","davenport",60,1,"natural law party of canada",68,"bruce hislop",NA,27402,265,0.00967082694693818,265,0.00967082694693818,0
"3403",803,"North America","Canada",124,1993,10,"ontario","davenport",60,1,"green party of canada",38,"sat k. singh khalsa",NA,27402,254,0.00926939639442377,254,0.00926939639442377,0
"3404",803,"North America","Canada",124,1993,10,"ontario","davenport",60,1,"reform party of canada",96,"michael jakubcak",NA,27402,2139,0.0780599956207576,2139,0.0780599956207576,0
"3405",803,"North America","Canada",124,1993,10,"ontario","davenport",60,1,"progressive conservative",88,"margaret samuel",NA,27402,1255,0.0457995766732355,1255,0.0457995766732355,0
"3406",803,"North America","Canada",124,1993,10,"ontario","davenport",60,1,"libertarian party of canada",50,"nunzio venuto",NA,27402,201,0.00733523100503613,201,0.00733523100503613,0
"3407",803,"North America","Canada",124,1993,10,"ontario","davenport",60,1,"marxist-leninist party",53,"barbara seed",NA,27402,65,0.00237208962849427,65,0.00237208962849427,0
"3408",803,"North America","Canada",124,1993,10,"british columbia","delta",61,1,"independent",6022,"benjamin brian wolfe",NA,47872,114,0.00238135026737968,114,0.00238135026737968,0
"3409",803,"North America","Canada",124,1993,10,"british columbia","delta",61,1,"new democratic party",72,"lloyd macdonald",NA,47872,2725,0.0569226270053476,2725,0.0569226270053476,0
"3410",803,"North America","Canada",124,1993,10,"british columbia","delta",61,1,"independent",6024,"carollyne tayler",NA,47872,37,0.000772894385026738,37,0.000772894385026738,0
"3411",803,"North America","Canada",124,1993,10,"british columbia","delta",61,1,"national party of canada",60,"john waller",NA,47872,1254,0.0261948529411765,1254,0.0261948529411765,0
"3412",803,"North America","Canada",124,1993,10,"british columbia","delta",61,1,"reform party of canada",96,"john cummins",NA,47872,18289,0.382039605614973,18289,0.382039605614973,1
"3413",803,"North America","Canada",124,1993,10,"british columbia","delta",61,1,"party for the commonwealth of canada",82,"nevenka kos",NA,47872,12,0.000250668449197861,12,0.000250668449197861,0
"3414",803,"North America","Canada",124,1993,10,"british columbia","delta",61,1,"independent",6023,"ryan bigge",NA,47872,62,0.00129512032085561,62,0.00129512032085561,0
"3415",803,"North America","Canada",124,1993,10,"british columbia","delta",61,1,"natural law party of canada",68,"joan buzik",NA,47872,190,0.00396891711229947,190,0.00396891711229947,0
"3416",803,"North America","Canada",124,1993,10,"british columbia","delta",61,1,"progressive conservative",88,"stan wilbee",NA,47872,10054,0.210018382352941,10054,0.210018382352941,0
"3417",803,"North America","Canada",124,1993,10,"british columbia","delta",61,1,"liberal",42,"karen morgan",NA,47872,14609,0.305167947860963,14609,0.305167947860963,0
"3418",803,"North America","Canada",124,1993,10,"british columbia","delta",61,1,"green party of canada",38,"bryan wagman",NA,47872,172,0.00359291443850267,172,0.00359291443850267,0
"3419",803,"North America","Canada",124,1993,10,"british columbia","delta",61,1,"christian heritage party of canada",17,"keith gee",NA,47872,354,0.0073947192513369,354,0.0073947192513369,0
"3420",803,"North America","Canada",124,1993,10,"ontario","don valley east",62,1,"new democratic party",72,"janice waud loper",NA,40281,1540,0.0382314242446811,1540,0.0382314242446811,0
"3421",803,"North America","Canada",124,1993,10,"ontario","don valley east",62,1,"natural law party of canada",68,"fred fredeen",NA,40281,206,0.00511407363273007,206,0.00511407363273007,0
"3422",803,"North America","Canada",124,1993,10,"ontario","don valley east",62,1,"reform party of canada",96,"gordon e. honsey",NA,40281,6819,0.169285767483429,6819,0.169285767483429,0
"3423",803,"North America","Canada",124,1993,10,"ontario","don valley east",62,1,"liberal",42,"david collenette",NA,40281,21630,0.536977731436658,21630,0.536977731436658,1
"3424",803,"North America","Canada",124,1993,10,"ontario","don valley east",62,1,"libertarian party of canada",50,"mark meschino",NA,40281,238,0.00590849283781435,238,0.00590849283781435,0
"3425",803,"North America","Canada",124,1993,10,"ontario","don valley east",62,1,"national party of canada",60,"joe braini",NA,40281,403,0.0100047168640302,403,0.0100047168640302,0
"3426",803,"North America","Canada",124,1993,10,"ontario","don valley east",62,1,"marxist-leninist party",53,"roger carter",NA,40281,90,0.00223430401429955,90,0.00223430401429955,0
"3427",803,"North America","Canada",124,1993,10,"ontario","don valley east",62,1,"progressive conservative",88,"alan redway",NA,40281,9334,0.231722151883022,9334,0.231722151883022,0
"3428",803,"North America","Canada",124,1993,10,"ontario","don valley east",62,1,"abolitionist party of canada",1,"michael mazerolle",NA,40281,21,0.000521337603336561,21,0.000521337603336561,0
"3429",803,"North America","Canada",124,1993,10,"ontario","don valley north",63,1,"progressive conservative",88,"barbara greene",NA,37593,7238,0.192535844439124,7238,0.192535844439124,0
"3430",803,"North America","Canada",124,1993,10,"ontario","don valley north",63,1,"natural law party of canada",68,"william j. sparling",NA,37593,319,0.00848562232330487,319,0.00848562232330487,0
"3431",803,"North America","Canada",124,1993,10,"ontario","don valley north",63,1,"reform party of canada",96,"peter cobbold",NA,37593,6068,0.16141302902136,6068,0.16141302902136,0
"3432",803,"North America","Canada",124,1993,10,"ontario","don valley north",63,1,"abolitionist party of canada",1,"lindsay george king",NA,37593,69,0.00183544808873993,69,0.00183544808873993,0
"3433",803,"North America","Canada",124,1993,10,"ontario","don valley north",63,1,"new democratic party",72,"david lu",NA,37593,1395,0.0371079722288724,1395,0.0371079722288724,0
"3434",803,"North America","Canada",124,1993,10,"ontario","don valley north",63,1,"liberal",42,"sarkis assadourian",NA,37593,22504,0.598622083898598,22504,0.598622083898598,1
"3435",803,"North America","Canada",124,1993,10,"ontario","don valley west",64,1,"new democratic party",72,"leonard swartz",NA,51982,1405,0.0270285868185141,1405,0.0270285868185141,0
"3436",803,"North America","Canada",124,1993,10,"ontario","don valley west",64,1,"independent",6077,"judith a. snow",NA,51982,83,0.00159670655226809,83,0.00159670655226809,0
"3437",803,"North America","Canada",124,1993,10,"ontario","don valley west",64,1,"reform party of canada",96,"julian pope",NA,51982,7921,0.15237966988573,7921,0.15237966988573,0
"3438",803,"North America","Canada",124,1993,10,"ontario","don valley west",64,1,"progressive conservative",88,"john bosley",NA,51982,15111,0.290696779654496,15111,0.290696779654496,0
"3439",803,"North America","Canada",124,1993,10,"ontario","don valley west",64,1,"natural law party of canada",68,"bob pepper",NA,51982,252,0.00484783194182602,252,0.00484783194182602,0
"3440",803,"North America","Canada",124,1993,10,"ontario","don valley west",64,1,"liberal",42,"john godfrey",NA,51982,25874,0.497749220884152,25874,0.497749220884152,1
"3441",803,"North America","Canada",124,1993,10,"ontario","don valley west",64,1,"abolitionist party of canada",1,"stephen wilson",NA,51982,25,0.000480935708514486,25,0.000480935708514486,0
"3442",803,"North America","Canada",124,1993,10,"ontario","don valley west",64,1,"national party of canada",60,"dorothy campbell",NA,51982,1008,0.0193913277673041,1008,0.0193913277673041,0
"3443",803,"North America","Canada",124,1993,10,"ontario","don valley west",64,1,"green party of canada",38,"dan king",NA,51982,303,0.00582894078719557,303,0.00582894078719557,0
"3444",803,"North America","Canada",124,1993,10,"quebec","drummond",65,1,"new democratic party",72,"ferdinand berner",NA,45423,605,0.0133192435550272,605,0.0133192435550272,0
"3445",803,"North America","Canada",124,1993,10,"quebec","drummond",65,1,"bloc québécois",8,"pauline picard",NA,45423,24923,0.54868678863131,24923,0.54868678863131,1
"3446",803,"North America","Canada",124,1993,10,"quebec","drummond",65,1,"liberal",42,"bernard boudreau",NA,45423,10924,0.240494903463003,10924,0.240494903463003,0
"3447",803,"North America","Canada",124,1993,10,"quebec","drummond",65,1,"progressive conservative",88,"jean-guy guilbault",NA,45423,8971,0.197499064350659,8971,0.197499064350659,0
"3448",803,"North America","Canada",124,1993,10,"ontario","durham",66,1,"liberal",42,"alex shepherd",NA,60892,22383,0.367585232871313,22383,0.367585232871313,1
"3449",803,"North America","Canada",124,1993,10,"ontario","durham",66,1,"reform party of canada",96,"ian smyth",NA,60892,18543,0.304522761610721,18543,0.304522761610721,0
"3450",803,"North America","Canada",124,1993,10,"ontario","durham",66,1,"natural law party of canada",68,"micheal paul larmand",NA,60892,271,0.00445050252906786,271,0.00445050252906786,0
"3451",803,"North America","Canada",124,1993,10,"ontario","durham",66,1,"green party of canada",38,"judy hurvid",NA,60892,350,0.00574788149510609,350,0.00574788149510609,0
"3452",803,"North America","Canada",124,1993,10,"ontario","durham",66,1,"national party of canada",60,"w.h. harry pope",NA,60892,1169,0.0191979241936543,1169,0.0191979241936543,0
"3453",803,"North America","Canada",124,1993,10,"ontario","durham",66,1,"new democratic party",72,"lucy rybka-becker",NA,60892,2529,0.0415325494317809,2529,0.0415325494317809,0
"3454",803,"North America","Canada",124,1993,10,"ontario","durham",66,1,"progressive conservative",88,"ross stevenson",NA,60892,14940,0.245352427248243,14940,0.245352427248243,0
"3455",803,"North America","Canada",124,1993,10,"ontario","durham",66,1,"christian heritage party of canada",17,"durk t. bruinsma",NA,60892,707,0.0116107206201143,707,0.0116107206201143,0
"3456",803,"North America","Canada",124,1993,10,"alberta","edmonton east",67,1,"natural law party of canada",68,"paula johnsen",NA,36171,212,0.00586104890658262,212,0.00586104890658262,0
"3457",803,"North America","Canada",124,1993,10,"alberta","edmonton east",67,1,"new democratic party",72,"ross harvey",NA,36171,7976,0.220508141881618,7976,0.220508141881618,0
"3458",803,"North America","Canada",124,1993,10,"alberta","edmonton east",67,1,"independent",6007,"james jacques",NA,36171,51,0.00140996931243261,51,0.00140996931243261,0
"3459",803,"North America","Canada",124,1993,10,"alberta","edmonton east",67,1,"green party of canada",38,"ernst eder",NA,36171,171,0.00472754416521523,171,0.00472754416521523,0
"3460",803,"North America","Canada",124,1993,10,"alberta","edmonton east",67,1,"liberal",42,"judy bethel",NA,36171,11922,0.329601061623953,11922,0.329601061623953,1
"3461",803,"North America","Canada",124,1993,10,"alberta","edmonton east",67,1,"progressive conservative",88,"kevin kovacs",NA,36171,2672,0.0738713333886263,2672,0.0738713333886263,0
"3462",803,"North America","Canada",124,1993,10,"alberta","edmonton east",67,1,"christian heritage party of canada",17,"cor labots",NA,36171,231,0.00638633159160654,231,0.00638633159160654,0
"3463",803,"North America","Canada",124,1993,10,"alberta","edmonton east",67,1,"reform party of canada",96,"linda robertson",NA,36171,11807,0.326421719056703,11807,0.326421719056703,0
"3464",803,"North America","Canada",124,1993,10,"alberta","edmonton east",67,1,"national party of canada",60,"jim musson",NA,36171,1049,0.0290011335047414,1049,0.0290011335047414,0
"3465",803,"North America","Canada",124,1993,10,"alberta","edmonton east",67,1,"canada party",9,"peter kiriaka",NA,36171,80,0.00221171656852174,80,0.00221171656852174,0
"3466",803,"North America","Canada",124,1993,10,"alberta","edmonton north",68,1,"national party of canada",60,"ed agoto",NA,49499,2174,0.0439200791935191,2174,0.0439200791935191,0
"3467",803,"North America","Canada",124,1993,10,"alberta","edmonton north",68,1,"liberal",42,"john loney",NA,49499,19536,0.394674639891715,19536,0.394674639891715,1
"3468",803,"North America","Canada",124,1993,10,"alberta","edmonton north",68,1,"reform party of canada",96,"ron mix",NA,49499,19334,0.390593749368674,19334,0.390593749368674,0
"3469",803,"North America","Canada",124,1993,10,"alberta","edmonton north",68,1,"independent",6008,"robert vallee",NA,49499,77,0.00155558698155518,77,0.00155558698155518,0
"3470",803,"North America","Canada",124,1993,10,"alberta","edmonton north",68,1,"progressive conservative",88,"mitch panciuk",NA,49499,4592,0.0927695509000182,4592,0.0927695509000182,0
"3471",803,"North America","Canada",124,1993,10,"alberta","edmonton north",68,1,"natural law party of canada",68,"ria kinzel",NA,49499,256,0.00517182165296269,256,0.00517182165296269,0
"3472",803,"North America","Canada",124,1993,10,"alberta","edmonton north",68,1,"new democratic party",72,"lori hall",NA,49499,3427,0.0692337218933716,3427,0.0692337218933716,0
"3473",803,"North America","Canada",124,1993,10,"alberta","edmonton north",68,1,"canada party",9,"tim formoe",NA,49499,103,0.00208085011818421,103,0.00208085011818421,0
"3474",803,"North America","Canada",124,1993,10,"alberta","edmonton northwest",69,1,"natural law party of canada",68,"ric johnsen",NA,35195,186,0.00528484159681773,186,0.00528484159681773,0
"3475",803,"North America","Canada",124,1993,10,"alberta","edmonton northwest",69,1,"new democratic party",72,"stephanie michaels",NA,35195,1671,0.0474783349907657,1671,0.0474783349907657,0
"3476",803,"North America","Canada",124,1993,10,"alberta","edmonton northwest",69,1,"reform party of canada",96,"richard kayler",NA,35195,12587,0.357636027844864,12587,0.357636027844864,0
"3477",803,"North America","Canada",124,1993,10,"alberta","edmonton northwest",69,1,"green party of canada",38,"roger swan",NA,35195,119,0.00338116209688876,119,0.00338116209688876,0
"3478",803,"North America","Canada",124,1993,10,"alberta","edmonton northwest",69,1,"national party of canada",60,"mel hurtig",NA,35195,4507,0.128057962778804,4507,0.128057962778804,0
"3479",803,"North America","Canada",124,1993,10,"alberta","edmonton northwest",69,1,"independent",6009,"heide zeeper",NA,35195,41,0.00116493820144907,41,0.00116493820144907,0
"3480",803,"North America","Canada",124,1993,10,"alberta","edmonton northwest",69,1,"liberal",42,"anne mclellan",NA,35195,12599,0.35797698536724,12599,0.35797698536724,1
"3481",803,"North America","Canada",124,1993,10,"alberta","edmonton northwest",69,1,"progressive conservative",88,"murray dorin",NA,35195,3485,0.0990197471231709,3485,0.0990197471231709,0
"3482",803,"North America","Canada",124,1993,10,"alberta","edmonton southeast",70,1,"new democratic party",72,"ken ross",NA,50108,1988,0.0396743035044304,1988,0.0396743035044304,0
"3483",803,"North America","Canada",124,1993,10,"alberta","edmonton southeast",70,1,"canada party",9,"michael gushnowski",NA,50108,78,0.00155663766264868,78,0.00155663766264868,0
"3484",803,"North America","Canada",124,1993,10,"alberta","edmonton southeast",70,1,"green party of canada",38,"ed schell",NA,50108,149,0.00297357707352119,149,0.00297357707352119,0
"3485",803,"North America","Canada",124,1993,10,"alberta","edmonton southeast",70,1,"liberal",42,"david kilgour",NA,50108,23129,0.461582980761555,23129,0.461582980761555,1
"3486",803,"North America","Canada",124,1993,10,"alberta","edmonton southeast",70,1,"reform party of canada",96,"aurell royer",NA,50108,19910,0.397341741837631,19910,0.397341741837631,0
"3487",803,"North America","Canada",124,1993,10,"alberta","edmonton southeast",70,1,"progressive conservative",88,"john kurian",NA,50108,3203,0.0639219286341502,3203,0.0639219286341502,0
"3488",803,"North America","Canada",124,1993,10,"alberta","edmonton southeast",70,1,"natural law party of canada",68,"richard shelford",NA,50108,194,0.00387163726351082,194,0.00387163726351082,0
"3489",803,"North America","Canada",124,1993,10,"alberta","edmonton southeast",70,1,"national party of canada",60,"janet blond",NA,50108,1457,0.0290771932625529,1457,0.0290771932625529,0
"3490",803,"North America","Canada",124,1993,10,"alberta","edmonton southwest",71,1,"independent",6010,"kevin ashmore",NA,58482,269,0.00459970589241134,269,0.00459970589241134,0
"3491",803,"North America","Canada",124,1993,10,"alberta","edmonton southwest",71,1,"marxist-leninist party",53,"peggy morton",NA,58482,81,0.00138504155124654,81,0.00138504155124654,0
"3492",803,"North America","Canada",124,1993,10,"alberta","edmonton southwest",71,1,"reform party of canada",96,"ian mcclelland",NA,58482,26582,0.454533018706611,26582,0.454533018706611,1
"3493",803,"North America","Canada",124,1993,10,"alberta","edmonton southwest",71,1,"natural law party of canada",68,"pat simpson",NA,58482,447,0.00764337744947163,447,0.00764337744947163,0
"3494",803,"North America","Canada",124,1993,10,"alberta","edmonton southwest",71,1,"liberal",42,"betty macfarlan",NA,58482,19570,0.334632878492528,19570,0.334632878492528,0
"3495",803,"North America","Canada",124,1993,10,"alberta","edmonton southwest",71,1,"progressive conservative",88,"jim edwards",NA,58482,9385,0.160476727882083,9385,0.160476727882083,0
